Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Actual Tested Testgroup,Vehicle Type,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Displacement (L),Axle Ratio,PWR,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),FuelEco,FE_UNIT,Averaging Method Cd,Averging Method Desc
2022,Honda,HNX,HONDA,CIVIC 4DR,EM4T1C,1,NHNXV02.0JEC,Car,158,4,N4T1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,26.4,1,Not eqipped,NHNX10067391,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,4.68,0.048615385,0.01252,0.44,220.27,0.0064,40,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 4DR,EM4T1C,1,NHNXV02.0JEC,Car,158,4,N4T1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,26.4,1,Not eqipped,NHNX10067392,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,4.68,0.048615385,0.00001,0.234,159.5,0.0039,55.1,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 4DR,EM4T2C,0,NHNXV02.0JEC,Car,158,4,N4T1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,26.4,1,Not eqipped,NHNX10067393,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,4.68,0.05056,0.01233,0.43,211.83,0.0067,41.5,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 4DR,EM4T2C,0,NHNXV02.0JEC,Car,158,4,N4T1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,26.4,1,Not eqipped,NHNX10067394,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,4.68,0.05056,0,0.222,148.36,0.0013,59.5,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 4DR,EN4B1M,3,NHNXV01.5SDC,Car,200,4,N4B1M1,M,Manual,6,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,40.7,1,Not eqipped,NHNX10070717,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,4.35,0.061538462,0.0076,0.21,246.62,0.0072,35.8,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 4DR,EN4B1M,3,NHNXV01.5SDC,Car,200,4,N4B1M1,M,Manual,6,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,40.7,1,Not eqipped,NHNX10070718,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,4.35,0.061538462,0,0.141,157.1,0.0009,56.3,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4A1C,2,NHNXV01.5EEB,Car,180,4,N4A1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,26.6,1,Not eqipped,NHNX10069823,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,4.81,0.053333333,0.00717,0.144,220.03,0.0081,40.2,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4A1C,2,NHNXV01.5EEB,Car,180,4,N4A1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,26.6,1,Not eqipped,NHNX10069824,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,4.81,0.053333333,0,0.158,161.34,0.0011,54.9,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4A1M,1,NHNXV01.5LDB,Car,180,4,N4A1M1,M,Manual,6,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,38.4,1,Not eqipped,NHNX10069830,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,4.1,0.053333333,0.01117,0.218,243.5,0.0113,36.2,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4A1M,1,NHNXV01.5LDB,Car,180,4,N4A1M1,M,Manual,6,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,38.4,1,Not eqipped,NHNX10069831,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,4.1,0.053333333,0,0.162,161.1,0.001,54.9,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4A2C,0,NHNXV01.5EEB,Car,180,4,N4A1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,26.7,1,Not eqipped,NHNX10069826,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,4.81,0.053333333,0.00875,0.149,209.7,0.0092,42.1,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4A2C,0,NHNXV01.5EEB,Car,180,4,N4A1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,26.7,1,Not eqipped,NHNX10069833,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,4.81,0.053333333,0,0.149,151.47,0.0012,58.5,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4T1C,1,NHNXV02.0FEC,Car,158,4,N4T1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,26,1,Not eqipped,NHNX10069745,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,4.68,0.048615385,0.00966,0.545,232.76,0.0074,37.8,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4T1C,1,NHNXV02.0FEC,Car,158,4,N4T1C1,SCV,Selectable Continuously Variable (e.g. CVT with paddles),7,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,26,1,Not eqipped,NHNX10069746,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,4.68,0.048615385,0.00002,0.3,163.54,0.0029,53.8,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4T1M,1,NHNXV02.0DDC,Car,158,4,N4T1M1,M,Manual,6,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,38.4,1,Not eqipped,NHNX10069760,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,4.1,0.048615385,0.00677,0.8,260.27,0.0121,33.9,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4T1M,1,NHNXV02.0DDC,Car,158,4,N4T1M1,M,Manual,6,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,38.4,1,Not eqipped,NHNX10069761,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,4.1,0.048615385,0,0.373,167.71,0.002,52.5,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4T2C,0,NHNXV02.0FEC,Car,158,4,N4T1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,26.1,1,Not eqipped,NHNX10069749,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,4.68,0.048615385,0.00862,0.474,225.76,0.0069,39,MPG,N,No averaging
2022,Honda,HNX,HONDA,CIVIC 5DR,EN4T2C,0,NHNXV02.0FEC,Car,158,4,N4T1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,26.1,1,Not eqipped,NHNX10069751,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,4.68,0.048615385,0,0.223,157.7,0.0011,55.9,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V 1.5L TC,ELPA2C,0,LHNXT01.5YLC,Truck,190,4,LPA1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,27.6,1,Not eqipped,LHNX10060777,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,5.64,0.052413793,0.01416,0.16,228.33,0.0134,38.7,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V 1.5L TC,ELPA2C,0,LHNXT01.5YLC,Truck,190,4,LPA1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,27.6,1,Not eqipped,LHNX10060778,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,5.64,0.052413793,0,0.16,177.5,0.0026,49.6,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V 1.5L TC,ELPA2C,1,LHNXT01.5YLC,Truck,190,4,LPA1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,27.6,1,Not eqipped,LHNX10060779,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,5.64,0.050666667,0.01185,0.134,232.64,0.013,37.9,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V 1.5L TC,ELPA2C,1,LHNXT01.5YLC,Truck,190,4,LPA1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,27.6,1,Not eqipped,LHNX10060780,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,5.64,0.050666667,0,0.158,180.73,0.0022,48.7,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V 1.5L TC,ELSJ1C,3,LHNXT01.5YLC,Truck,190,4,LPA1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,27.6,1,Not eqipped,LHNX10060826,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,5.64,0.049032258,0.01248,0.18,245.8,0.012,35.9,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V 1.5L TC,ELSJ1C,3,LHNXT01.5YLC,Truck,190,4,LPA1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,27.6,1,Not eqipped,LHNX10060827,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,5.64,0.049032258,0,0.163,189.47,0.0024,46.7,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V 1.5L TC,ELSJ1C,4,LHNXT01.5YLC,Truck,190,4,LPA1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,27.6,1,Not eqipped,LHNX10060828,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,5.64,0.050666667,0,0.145,187.99,0.0023,46.9,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V 1.5L TC,ELSJ1C,4,LHNXT01.5YLC,Truck,190,4,LPA1C1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,27.6,1,Not eqipped,LHNX10060829,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,5.64,0.050666667,0.01365,0.17,240.2,0.0118,36.8,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V AWD,ELRD1C,1,LHNXT02.0WMC,Truck,143,4,LRD1F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,37.9,1,Not eqipped,LHNX10061865,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2,3.89,0.03575,0.00963,0.272,157.27,0.0034,56.1,MPG,N,No averaging
2022,Honda,HNX,HONDA,CR-V AWD,ELRD1C,1,LHNXT02.0WMC,Truck,143,4,LRD1F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,37.9,1,Not eqipped,LHNX10061866,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2,3.89,0.03575,0.00016,0.035,168.53,0.0013,52.3,MPG,N,No averaging
2022,Honda,HNX,Honda,HR-V AWD,EK1M2C,1,KHNXV01.8EJ3,Car,141,4,K1M1C1,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,28.5,1,Not eqipped,KHNX10052891,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.8,5.44,0.041777778,0.00004,0.111,204.01,0.0011,43.3,MPG,N,No averaging
2022,Honda,HNX,Honda,HR-V AWD,EK1M2C,1,KHNXV01.8EJ3,Car,141,4,K1M1C1,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,28.5,1,Not eqipped,KHNX10053532,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.8,5.44,0.041777778,0.00616,0.137,261.83,0.0067,33.6,MPG,N,No averaging
2022,Honda,HNX,Honda,HR-V AWD,EK1M2C,2,KHNXV01.8EJ3,Car,141,4,K1M1C1,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,29.2,1,Not eqipped,KHNX91003876,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.8,5.44,0.041777778,0.0006502,0.0670311,197.7108937,0.0013491,44.9,MPG,N,No averaging
2022,Honda,HNX,Honda,HR-V AWD,EK1M2C,2,KHNXV01.8EJ3,Car,141,4,K1M1C1,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,29.2,1,Not eqipped,KHNX91003879,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.8,5.44,0.041777778,0.0054422,0.1503411,257.2759295,0.0084817,34.6,MPG,N,No averaging
2022,Honda,HNX,Honda,HR-V AWD,EK1M2C,2,KHNXV01.8EJ3,Car,141,4,K1M1C1,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,29.2,1,Not eqipped,KHNX91003891,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.8,5.44,0.041777778,0.0003471,0.0901209,194.9110643,0.0016268,45.6,MPG,N,No averaging
2022,Honda,HNX,Honda,HR-V FWD,EK1M1C,0,KHNXV01.8EJ3,Car,141,4,K1M1C1,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,29.2,1,Not eqipped,KHNX10052903,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.8,5.44,0.043384615,0.00084,0.073,181.89,0.0021,48.6,MPG,N,No averaging
2022,Honda,HNX,Honda,HR-V FWD,EK1M1C,0,KHNXV01.8EJ3,Car,141,4,K1M1C1,CVT,Continuously Variable,1,N,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,29.2,1,Not eqipped,KHNX10053568,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.8,5.44,0.043384615,0.00738,0.114,240.5,0.0086,36.7,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,0,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10051906,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,1.5,3.42,0.031703704,0.0017,0.154,207.6,0.0008,42.4,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,0,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10051907,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,1.5,3.42,0.031703704,0.05673,0.391,174.98,,50.5,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,0,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10051966,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,1.5,3.42,0.031703704,0.00583,0.116,187.36,0.002,47.2,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,0,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10052521,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,3.42,0.031703704,0.00714,0.141,118.78,0.0036,74.8,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,0,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10052522,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,3.42,0.031703704,0.00011,0.036,133.9,0.0013,66.5,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10051908,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,3.42,0.031703704,0.00812,0.151,123.3,0.0054,71.6,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10051910,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,1.5,3.42,0.031703704,0.00127,0.13,202.79,0.0024,43.5,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10051911,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,1.5,3.42,0.031703704,0.05625,0.363,175.14,,50.5,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10051967,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,1.5,3.42,0.031703704,0.00489,0.077,198.75,0.0053,44.3,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,DKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,37.4,1,Not eqipped,KHNX10052524,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,3.42,0.031703704,0.00009,0.027,130.52,0.0023,68,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX10051918,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,1.5,3.42,0.032923077,0.00118,0.148,191.99,0.0018,45.9,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX10051919,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,1.5,3.42,0.032923077,0.04124,0.288,162.44,,54.6,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX91003815,EPA,No,90,US06,61,Tier 2 Cert Gasoline,US06,1.5,3.42,0.032923077,0.0024069,0.0430109,174.3031848,0.0020315,51.2,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX91003816,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,3.42,0.032923077,0.0079807,0.1441447,110.1399557,0.0034719,80.8,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,1,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX91003821,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,3.42,0.032923077,0.0000048,0.022379,123.3020615,0.001682,72.4,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,2,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX10051922,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,1.5,3.42,0.032923077,0.00082,0.098,187.63,0,46.9,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,2,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX10051923,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,1.5,3.42,0.032923077,0.05513,0.332,166.16,,53.3,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,2,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX10051970,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,1.5,3.42,0.032923077,0.00245,0.043,182.65,0.0027,48.2,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,2,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX10052879,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.5,3.42,0.032923077,0.00755,0.122,112.33,0.0033,79.2,MPG,N,No averaging
2022,Honda,HNX,HONDA,INSIGHT,EKL21C,2,KHNXV01.5CL2,Car,107,4,KL21F1,CVT,Continuously Variable,1,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,37.4,1,Not eqipped,KHNX10052880,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.5,3.42,0.032923077,0.00042,0.023,122.36,0.0017,72.8,MPG,N,No averaging
2022,Honda,HNX,HONDA,ODYSSEY FWD,EHMR4A,1,JHNXT03.5M33,Truck,280,6,JMR1A1,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,22.5,1,Not eqipped,JHNX10046399,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.5,3.61,0.056,0.01261,0.124,364.9,0.0111,24.2,MPG,N,No averaging
2022,Honda,HNX,HONDA,ODYSSEY FWD,EHMR4A,1,JHNXT03.5M33,Truck,280,6,JMR1A1,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,22.5,1,Not eqipped,JHNX10046400,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.5,3.61,0.056,0.00199,0.028,224.81,0.0033,39.3,MPG,N,No averaging
2022,Honda,HNX,HONDA,ODYSSEY FWD,EHMR4A,2,JHNXT03.5M33,Truck,280,6,JMR1A1,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,22.5,1,Not eqipped,JHNX10046401,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.5,3.61,0.056,0.01064,0.129,364.78,0.0127,24.2,MPG,N,No averaging
2022,Honda,HNX,HONDA,ODYSSEY FWD,EHMR4A,2,JHNXT03.5M33,Truck,280,6,JMR1A1,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,5000,22.5,1,Not eqipped,JHNX10046402,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.5,3.61,0.056,0.00217,0.032,224.95,0.0027,39.3,MPG,N,No averaging
2022,Honda,HNX,HONDA,ODYSSEY FWD,EHMR4A,3,JHNXT03.5M33,Truck,280,6,JMR1A1,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,22.6,1,Not eqipped,JHNX10046403,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.5,3.61,0.058947368,0.00879,0.107,356.77,0.0089,24.8,MPG,N,No averaging
2022,Honda,HNX,HONDA,ODYSSEY FWD,EHMR4A,3,JHNXT03.5M33,Truck,280,6,JMR1A1,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,22.6,1,Not eqipped,JHNX10046404,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.5,3.61,0.058947368,0.00147,0.023,223.51,0.0027,39.5,MPG,N,No averaging
2022,Honda,HNX,HONDA,ODYSSEY FWD,EHMR4A,4,JHNXT03.5M33,Truck,280,6,JMR1A1,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,22.6,1,Not eqipped,JHNX10046405,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.5,3.61,0.058947368,0.01173,0.124,363.87,0.0118,24.3,MPG,N,No averaging
2022,Honda,HNX,HONDA,ODYSSEY FWD,EHMR4A,4,JHNXT03.5M33,Truck,280,6,JMR1A1,SA,Semi-Automatic,10,Y,"2-Wheel Drive, Front",2,Top gear ratio < 1,4750,22.6,1,Not eqipped,JHNX10046406,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.5,3.61,0.058947368,0.00176,0.025,223.66,0.0018,39.5,MPG,N,No averaging
