,Model Year,VehMake,VehModel,Test Vehicle ID,Test Veh Configuration Num,Actual Tested Testgroup,VehType,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Displacement,PWR,Axle Ratio,THC,CO,CO2,NOx,FuelEco,Aftertreatment Device Desc,Averaging Method Cd,KMeans_Cluster
2507,2020,KIA,Forte,BD9N0GU02AC,0,KKMXV02.0CE5,Car,147,4.0,G4NH-MC,M,Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3000,38.4,2,"Equipped, not shifted by SIL",KKMX10053858,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.049,4.33,0.002,0.0767,166.4699,0.0024,54.2,Three-way catalyst,N,3.0
2508,2020,KIA,Forte,BD9N0GU03AC,1,KKMXV02.0CE5,Car,147,4.0,G4NH-CV,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,26.4,1,Not eqipped,KKMX10053855,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,0.04704,4.89,0.0109,0.1426,221.8258,0.0101,40.5,Three-way catalyst,N,2.0
2509,2020,KIA,Forte,BD9N0GU03AC,1,KKMXV02.0CE5,Car,147,4.0,G4NH-CV,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,26.4,1,Not eqipped,KKMX10053856,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.04704,4.89,0.0018,0.0864,151.767,0.0026,59.2,Three-way catalyst,N,3.0
2510,2020,KIA,Forte,BD9N0GU03AC,2,KKMXV02.0CE5,Car,147,4.0,G4NH-CV,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,26.4,1,Not eqipped,KKMX91003860,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.04704,4.89,0.0011370999999999998,0.0775888,145.4338193,0.0021548,61.4,Three-way catalyst,N,3.0
2511,2020,KIA,Forte,BD9N0GU03AC,2,KKMXV02.0CE5,Car,147,4.0,G4NH-CV,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3125,26.4,1,Not eqipped,KKMX91003872,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,0.04704,4.89,0.0093023,0.13356500000000002,217.96646030000002,0.0083226,40.8,Three-way catalyst,N,2.0
2512,2020,KIA,Forte,BD9N0GU03AC,3,LKMXV02.0CE5,Car,147,4.0,G4NH-CV,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,26.3,1,Not eqipped,LKMX91004177,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,0.0452307692,4.89,0.008976399999999999,0.2245689,242.3215506,0.0118205,36.8,Three-way catalyst,N,2.0
2513,2020,KIA,Forte,BD9N0GU03AC,3,LKMXV02.0CE5,Car,147,4.0,G4NH-CV,CVT,Continuously Variable,1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3250,26.3,1,Not eqipped,LKMX91004194,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.0452307692,4.89,0.0029000999999999996,0.1032668,153.9391354,0.0026414999999999998,57.8,Three-way catalyst,N,3.0
2514,2020,Kia,K900,RJ9L3HU07AC,0,KKMXV03.3GK6,Car,365,6.0,G6DP-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.6,1,Not eqipped,KKMX10054974,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.3,0.073,3.54,0.0189,0.1963,390.8722,0.0087,23.0,Three-way catalyst,N,2.0
2515,2020,Kia,K900,RJ9L3HU07AC,0,KKMXV03.3GK6,Car,365,6.0,G6DP-AC,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,5000,24.6,1,Not eqipped,KKMX10054975,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.3,0.073,3.54,0.0049,0.0075,255.33599999999998,0.0027,35.3,Three-way catalyst,N,2.0
2516,2020,KIA,NIRO,DE7G6VU01AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,33.3,1,Not eqipped,HKMX10042779,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,1.6,0.0286896552,3.23,0.1205,0.4821,205.7378,0.0033,42.9,Three-way catalyst,N,2.0
2517,2020,KIA,NIRO,DE7G6VU01AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,33.3,1,Not eqipped,HKMX10042814,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.6,0.0286896552,3.23,0.0078,0.0379,149.1801,0.0008,60.0,Three-way catalyst,N,3.0
2518,2020,KIA,NIRO,DE7G6VU01AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,33.3,1,Not eqipped,HKMX10042816,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,1.6,0.0286896552,3.23,0.0117,0.1627,228.4144,0.004,39.4,Three-way catalyst,N,2.0
2519,2020,KIA,NIRO,DE7G6VU01AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,33.3,1,Not eqipped,HKMX10042817,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,1.6,0.0286896552,3.23,0.0049,0.012,183.9784,0.0019,48.6,Three-way catalyst,N,3.0
2520,2020,KIA,NIRO,DE7G6VU01AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,33.3,1,Not eqipped,HKMX10044744,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.6,0.0286896552,3.23,0.0094,0.0356,153.0857,0.0014,58.4,Three-way catalyst,N,3.0
2521,2020,KIA,NIRO,DE7G6VU01AC,1,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,33.3,1,Not eqipped,HKMX10042820,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,1.6,0.0297142857,3.23,0.0132,0.1403,202.6414,0.0064,44.0,Three-way catalyst,N,2.0
2522,2020,KIA,NIRO,DE7G6VU01AC,1,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,33.3,1,Not eqipped,HKMX10042821,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,1.6,0.0297142857,3.23,0.0103,0.0211,168.7467,0.0019,52.9,Three-way catalyst,N,3.0
2523,2020,KIA,NIRO,DE7G6VU01AC,1,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,33.3,1,Not eqipped,HKMX10042833,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,1.6,0.0297142857,3.23,0.1342,0.429,188.3296,0.0015,46.9,Three-way catalyst,N,2.0
2524,2020,KIA,NIRO,DE7G6VU01AC,1,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,33.3,1,Not eqipped,HKMX10044769,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.6,0.0297142857,3.23,0.0129,0.0737,135.7901,0.0016,65.7,Three-way catalyst,N,3.0
2525,2020,KIA,NIRO,DE7G6VU01AC,1,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,33.3,1,Not eqipped,HKMX10044770,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.6,0.0297142857,3.23,0.0079,0.0377,142.5726,0.0009,62.5,Three-way catalyst,N,3.0
2526,2020,KIA,NIRO,DE7G6VU05AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,33.3,1,Not eqipped,HKMX10043302,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,1.6,0.0308148148,3.23,0.0086,0.0725,194.7997,0.0063,45.8,Three-way catalyst,N,2.0
2527,2020,KIA,NIRO,DE7G6VU05AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,33.3,1,Not eqipped,HKMX10043303,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,1.6,0.0308148148,3.23,0.0111,0.0095,169.1101,0.0019,52.9,Three-way catalyst,N,3.0
2528,2020,KIA,NIRO,DE7G6VU05AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,33.3,1,Not eqipped,HKMX10043304,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,1.6,0.0308148148,3.23,0.1838,0.6745,180.7748,0.0277,48.6,Three-way catalyst,N,2.0
2529,2020,KIA,NIRO,DE7G6VU05AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,33.3,1,Not eqipped,HKMX10044771,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.6,0.0308148148,3.23,0.0159,0.0884,130.8865,0.0006,68.2,Three-way catalyst,N,3.0
2530,2020,KIA,NIRO,DE7G6VU05AC,0,HKMXV01.6D43,Car,104,4.0,G4LE-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3375,33.3,1,Not eqipped,HKMX10044772,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.6,0.0308148148,3.23,0.0069,0.0211,135.3162,0.0,66.2,Three-way catalyst,N,3.0
2533,2020,KIA,Niro Plug-in,DE8G6WU11AC,0,JKMXV01.645T,Car,104,4.0,G4LE-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,45.8,1,Not eqipped,JKMX10048371,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,1.6,0.0277333333,4.19,0.0091,0.2144,207.9213,0.0043,42.7,Three-way catalyst,N,2.0
2534,2020,KIA,Niro Plug-in,DE8G6WU11AC,0,JKMXV01.645T,Car,104,4.0,G4LE-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,45.8,1,Not eqipped,JKMX10048378,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,1.6,0.0277333333,4.19,0.0104,0.1288,186.5274,0.0004,47.5,Three-way catalyst,N,3.0
2535,2020,KIA,Niro Plug-in,DE8G6WU11AC,0,JKMXV01.645T,Car,104,4.0,G4LE-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,45.8,1,Not eqipped,JKMX10048379,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,1.6,0.0277333333,4.19,0.2267,1.5575,198.609,0.0083,44.1,Three-way catalyst,N,2.0
2536,2020,KIA,Niro Plug-in,DE8G6WU11AC,0,JKMXV01.645T,Car,104,4.0,G4LE-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,45.8,1,Not eqipped,JKMX10049275,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.6,0.0277333333,4.19,0.0251,0.2649,140.1986,0.0007,63.9,Three-way catalyst,N,3.0
2537,2020,KIA,Niro Plug-in,DE8G6WU11AC,0,JKMXV01.645T,Car,104,4.0,G4LE-AMC,AMS,Automated Manual- Selectable (e.g. Automated Manual with paddles),6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3750,45.8,1,Not eqipped,JKMX10049276,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.6,0.0277333333,4.19,0.0128,0.1022,144.7398,0.0015,61.8,Three-way catalyst,N,3.0
2540,2020,Kia,Optima,JF9F0HU03AC,0,KKMXV02.0DG5,Car,245,4.0,G4KH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,29.5,1,Not eqipped,KKMX10053423,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,0.06322580650000001,2.89,0.0133,0.3262,335.6313,0.0116,26.7,Three-way catalyst,N,2.0
2541,2020,Kia,Optima,JF9F0HU03AC,0,KKMXV02.0DG5,Car,245,4.0,G4KH-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,29.5,1,Not eqipped,KKMX10053424,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.06322580650000001,2.89,0.0133,0.3044,211.5252,0.0029,42.4,Three-way catalyst,N,2.0
2542,2020,Kia,Optima,JF9F4AU05AC,0,KKMXV02.4DH5,Car,185,4.0,G4KJ-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,29.5,1,Not eqipped,KKMX10052890,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.4,0.0510344828,2.89,0.0046,0.2212,291.7685,0.0141,30.8,Three-way catalyst,N,2.0
2543,2020,Kia,Optima,JF9F4AU05AC,0,KKMXV02.4DH5,Car,185,4.0,G4KJ-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,29.5,1,Not eqipped,KKMX10052893,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.4,0.0510344828,2.89,0.0011,0.084,193.2292,0.0041,46.6,Three-way catalyst,N,3.0
2544,2020,Kia,Optima,JF9F4AU05AC,2,KKMXV02.4DH5,Car,185,4.0,G4KJ-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.5,1,Not eqipped,KKMX10052399,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.4,0.0528571429,2.89,0.0065,0.4908,285.9257,0.0089,31.4,Three-way catalyst,N,2.0
2545,2020,Kia,Optima,JF9F4AU05AC,2,KKMXV02.4DH5,Car,185,4.0,G4KJ-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.5,1,Not eqipped,KKMX10052400,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.4,0.0528571429,2.89,0.004,0.2047,349.9035,0.0171,25.7,Three-way catalyst,N,2.0
2546,2020,Kia,Optima,JF9F4AU05AC,2,KKMXV02.4DH5,Car,185,4.0,G4KJ-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.5,1,Not eqipped,KKMX10052896,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.4,0.0528571429,2.89,0.0048200000000000005,0.18500999999999998,275.3757,0.0111,32.7,Three-way catalyst,N,2.0
2547,2020,Kia,Optima,JF9F4AU05AC,2,KKMXV02.4DH5,Car,185,4.0,G4KJ-AC,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.5,1,Not eqipped,KKMX10052897,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.4,0.0528571429,2.89,0.0007,0.0658,182.6166,0.0032,49.2,Three-way catalyst,N,3.0
2548,2020,Kia,Optima,JF9F4AU07AC,0,KKMXV02.4DH3,Car,185,4.0,G4KJ-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,29.5,1,Not eqipped,KKMX10052886,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.4,0.0510344828,2.89,0.0044,0.2276,281.8909,0.009000000000000001,31.9,Three-way catalyst,N,2.0
2549,2020,Kia,Optima,JF9F4AU07AC,0,KKMXV02.4DH3,Car,185,4.0,G4KJ-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,29.5,1,Not eqipped,KKMX10052887,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.4,0.0510344828,2.89,0.0008,0.1261,191.5726,0.0025,46.8,Three-way catalyst,N,3.0
2550,2020,Kia,Optima,JF9F4AU07AC,1,KKMXV02.4DH3,Car,185,4.0,G4KJ-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.5,1,Not eqipped,KKMX10052415,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.4,0.0528571429,2.89,0.003,0.3603,280.8455,0.0039,32.0,Three-way catalyst,N,2.0
2551,2020,Kia,Optima,JF9F4AU07AC,1,KKMXV02.4DH3,Car,185,4.0,G4KJ-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.5,1,Not eqipped,KKMX10052416,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.4,0.0528571429,2.89,0.0021,0.1352,366.7052,0.0075,24.5,Three-way catalyst,N,2.0
2552,2020,Kia,Optima,JF9F4AU07AC,1,KKMXV02.4DH3,Car,185,4.0,G4KJ-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.5,1,Not eqipped,KKMX10052417,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.4,0.0528571429,2.89,0.1113,1.3197,335.3714,0.0553,26.4,Three-way catalyst,N,2.0
2553,2020,Kia,Optima,JF9F4AU07AC,1,KKMXV02.4DH3,Car,185,4.0,G4KJ-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.5,1,Not eqipped,KKMX10052888,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.4,0.0528571429,2.89,0.0038,0.1784,275.0148,0.0109,32.7,Three-way catalyst,N,2.0
2554,2020,Kia,Optima,JF9F4AU07AC,1,KKMXV02.4DH3,Car,185,4.0,G4KJ-ACS,SA,Semi-Automatic,6,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3500,29.5,1,Not eqipped,KKMX10052889,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.4,0.0528571429,2.89,0.0005099999999999999,0.0763,179.8184,0.0038,50.0,Three-way catalyst,N,3.0
2555,2020,Kia,Optima,JF9R6HU0AC,0,KKMXV01.6DC5,Car,178,4.0,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,30.4,1,Not eqipped,KKMX10051951,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,1.6,0.0491034483,3.17,0.0877,3.7644,276.4982,0.019,31.9,Three-way catalyst,N,2.0
2556,2020,Kia,Optima,JF9R6HU0AC,0,KKMXV01.6DC5,Car,178,4.0,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,30.4,1,Not eqipped,KKMX10051953,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,1.6,0.0491034483,3.17,0.011000000000000001,0.2727,336.2434,0.0119,26.7,Three-way catalyst,N,2.0
2557,2020,Kia,Optima,JF9R6HU0AC,0,KKMXV01.6DC5,Car,178,4.0,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,30.4,1,Not eqipped,KKMX10051955,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,1.6,0.0491034483,3.17,0.1521,0.6113,311.4791,0.0357,28.5,Three-way catalyst,N,2.0
2558,2020,Kia,Optima,JF9R6HU0AC,0,KKMXV01.6DC5,Car,178,4.0,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,30.4,1,Not eqipped,KKMX10052604,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.6,0.0491034483,3.17,0.0255,0.3617,254.5134,0.0063,35.2,Three-way catalyst,N,2.0
2559,2020,Kia,Optima,JF9R6HU0AC,0,KKMXV01.6DC5,Car,178,4.0,G4FJ-AMC,AM,Automated Manual,7,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3625,30.4,1,Not eqipped,KKMX10052605,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.6,0.0491034483,3.17,0.0015,0.0561,169.4509,0.0012,53.2,Three-way catalyst,N,3.0
2560,2020,KIA,Optima Hybrid,JF0N0VU07AC,0,LKMXV02.0D13,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,34.1,1,Not eqipped,LKMX10055094,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.0,0.0397419355,3.32,0.0011,0.0097,231.7301,0.0028,38.9,Three-way catalyst,N,2.0
2561,2020,KIA,Optima Hybrid,JF0N0VU07AC,0,LKMXV02.0D13,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,34.1,1,Not eqipped,LKMX10055095,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.0,0.0397419355,3.32,0.0584,0.3499,277.034,0.0202,32.2,Three-way catalyst,N,2.0
2562,2020,KIA,Optima Hybrid,JF0N0VU07AC,0,LKMXV02.0D13,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,34.1,1,Not eqipped,LKMX91004049,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,0.0397419355,3.32,0.005043,0.1594492,162.5655365,0.0047179,54.6,Three-way catalyst,N,3.0
2563,2020,KIA,Optima Hybrid,JF0N0VU07AC,0,LKMXV02.0D13,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,34.1,1,Not eqipped,LKMX91004050,EPA,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,0.0397419355,3.32,0.0008933999999999999,0.0069866,218.98400330000004,0.009011700000000001,40.7,Three-way catalyst,N,2.0
2564,2020,KIA,Optima Hybrid,JF0N0VU07AC,0,LKMXV02.0D13,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,3875,34.1,1,Not eqipped,LKMX91004051,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.0397419355,3.32,0.0002939,0.0037753,143.872593,0.0014094,61.9,Three-way catalyst,N,3.0
2567,2020,KIA,OPTIMA PLUG-IN HYBRID,JF0N0WU03AC,0,LKMXV02.0D2T,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,36.0,1,Not eqipped,LKMX10055379,MFR,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,2.0,0.0385,3.51,0.008,0.2289,164.6802,0.0048,54.6,Three-way catalyst,N,3.0
2568,2020,KIA,OPTIMA PLUG-IN HYBRID,JF0N0WU03AC,0,LKMXV02.0D2T,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,36.0,1,Not eqipped,LKMX10055386,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,0.0385,3.51,0.001,0.0025,147.1847,0.0023,61.4,Three-way catalyst,N,3.0
2569,2020,KIA,OPTIMA PLUG-IN HYBRID,JF0N0WU03AC,0,LKMXV02.0D2T,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,36.0,1,Not eqipped,LKMX10055387,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,0.0385,3.51,0.0011,0.0025,225.9897,0.0096,39.9,Three-way catalyst,N,2.0
2570,2020,KIA,OPTIMA PLUG-IN HYBRID,JF0N0WU03AC,0,LKMXV02.0D2T,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,36.0,1,Not eqipped,LKMX10055400,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.0,0.0385,3.51,0.0034,0.0061,235.9465,0.0137,38.2,Three-way catalyst,N,2.0
2571,2020,KIA,OPTIMA PLUG-IN HYBRID,JF0N0WU03AC,0,LKMXV02.0D2T,Car,154,4.0,G4NG-AC,AM,Automated Manual,6,N,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,4000,36.0,1,Not eqipped,LKMX10055405,MFR,No,11,Cold CO,26,Cold CO Regular (Tier 2),FTP,2.0,0.0385,3.51,0.0598,0.42,280.2182,0.0211,31.9,Three-way catalyst,N,2.0
2572,2020,KIA,Rio,SC9R6GU05AC,0,LKMXV01.6AB6,Car,120,4.0,G4FM-CV,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2875,29.9,1,Not eqipped,LKMX91004112,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,1.6,0.0417391304,5.45,0.0054622,0.019649,145.91291,0.0049049,61.0,Three-way catalyst,N,3.0
2573,2020,KIA,Rio,SC9R6GU05AC,0,LKMXV01.6AB6,Car,120,4.0,G4FM-CV,SCV,Selectable Continuously Variable (e.g. CVT with paddles),1,Y,F,"2-Wheel Drive, Front",2,Top gear ratio < 1,2875,29.9,1,Not eqipped,LKMX91004113,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,1.6,0.0417391304,5.45,0.024346,0.125776,203.594154,0.0138363,43.6,Three-way catalyst,N,2.0
