,Model Year,Vehicle Manufacturer Name,Veh Mfr Code,Represented Test Veh Make,Represented Test Veh Model,Test Vehicle ID,Test Veh Configuration #,Actual Tested Testgroup,Vehicle Type,Rated Horsepower,Num of Cylinders and Rotors,Engine Code,Tested Transmission Type Code,Tested Transmission Type,Num of Gears,Transmission Lockup?,Drive System Code,Drive System Description,Transmission Overdrive Code,Transmission Overdrive Desc,Equivalent Test Weight (lbs.),N/V Ratio,Shift Indicator Light Use Cd,Shift Indicator Light Use Desc,Test Number,Test Originator,Analytically Derived FE?,Test Procedure Cd,Test Procedure Description,Test Fuel Type Cd,Test Fuel Type Description,Test Category,Test Veh Displacement (L),Axle Ratio,PWR,THC (g/mi),CO (g/mi),CO2 (g/mi),NOx (g/mi),FuelEco,FE_UNIT,Police - Emergency Vehicle?,Averaging Method Cd,Averging Method Desc,KMeans_Cluster
65,2021,BMW,BMX,BMW,330i xDrive,AE82448,0,KBMXJ02.0B4X,Both,255,4.0,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,KBMX10056077,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.06375,0.0007575,0.023437599999999996,175.49900000000002,0.0027538,50.6,MPG,N,N,No averaging,2.0
66,2021,BMW,BMX,BMW,330i xDrive,AE82448,1,KBMXJ02.0B4X,Both,255,4.0,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,KBMX10056057,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.06375,0.007751000000000001,0.171535,276.433,0.008006000000000001,32.0,MPG,N,N,No averaging,2.0
67,2021,BMW,BMX,BMW,330i xDrive,AE82448,1,KBMXJ02.0B4X,Both,255,4.0,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,KBMX10056058,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.06375,0.0005639999999999999,0.025433,177.42,0.00221,50.0,MPG,N,N,No averaging,2.0
68,2021,BMW,BMX,BMW,330i xDrive,AE82448,1,KBMXJ02.0B4X,Both,255,4.0,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,KBMX10056059,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.06375,0.000824,0.02084,180.338,0.002711,49.2,MPG,N,N,No averaging,2.0
69,2021,BMW,BMX,BMW,330i xDrive,AE82448,2,KBMXJ02.0B4X,Both,255,4.0,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,KBMX10056060,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.06375,0.0066809,0.275964,287.397,0.0088245,30.8,MPG,N,N,No averaging,2.0
70,2021,BMW,BMX,BMW,330i xDrive,AE82448,2,KBMXJ02.0B4X,Both,255,4.0,B4620O1-G20-X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,KBMX10056061,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.06375,0.0009632,0.0237649,194.203,0.0027058000000000004,45.6,MPG,N,N,No averaging,2.0
71,2021,BMW,BMX,BMW,430i Convertible,CE02317,0,MBMXJ02.0B4X,Both,255,4.0,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,MBMX10066521,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.06,0.006829699999999999,0.46697340000000004,289.44698569999997,0.0078076000000000005,30.3,MPG,N,N,No averaging,2.0
72,2021,BMW,BMX,BMW,430i Convertible,CE02317,0,MBMXJ02.0B4X,Both,255,4.0,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,MBMX10066526,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.06,0.0006767,0.0124286,185.06943859999998,0.0025517,47.5,MPG,N,N,No averaging,2.0
73,2021,BMW,BMX,BMW,430i Convertible,CE02317,1,MBMXJ02.0B4X,Both,255,4.0,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,MBMX10066529,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.06,0.0068192999999999995,0.1976641,290.53994730000005,0.0081514,30.2,MPG,N,N,No averaging,2.0
74,2021,BMW,BMX,BMW,430i Convertible,CE02317,1,MBMXJ02.0B4X,Both,255,4.0,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,MBMX10066530,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.06,0.00016,0.0207,190.2777,0.0025,46.3,MPG,N,N,No averaging,2.0
75,2021,BMW,BMX,BMW,430i Convertible,CE02317,1,MBMXJ02.0B4X,Both,255,4.0,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,MBMX10066531,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.06,0.0066861,0.3485738,285.2944526,0.0093025,30.8,MPG,N,N,No averaging,2.0
76,2021,BMW,BMX,BMW,430i Convertible,CE02317,1,MBMXJ02.0B4X,Both,255,4.0,B46B20O1G23S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.0,1,Not eqipped,MBMX10066532,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.06,7.23e-05,0.0026831,189.4482481,0.0022007,46.5,MPG,N,N,No averaging,2.0
77,2021,BMW,BMX,BMW,430i Coupe,CD19713,0,MBMXJ02.0B4X,Both,255,4.0,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.0,1,Not eqipped,MBMX10065543,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.0658064516,0.006587699999999999,0.2697491,260.1399804,0.0112926,33.8,MPG,N,N,No averaging,2.0
78,2021,BMW,BMX,BMW,430i Coupe,CD19713,0,MBMXJ02.0B4X,Both,255,4.0,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.0,1,Not eqipped,MBMX10065544,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.0658064516,0.00021430000000000003,0.0281343,173.9119441,0.0029411999999999997,50.5,MPG,N,N,No averaging,2.0
79,2021,BMW,BMX,BMW,430i Coupe,CD19713,1,MBMXJ02.0B4X,Both,255,4.0,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.0,1,Not eqipped,MBMX10065545,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.0658064516,0.007631699999999999,0.3757518,273.2400778,0.0081125,32.1,MPG,N,N,No averaging,2.0
80,2021,BMW,BMX,BMW,430i Coupe,CD19713,1,MBMXJ02.0B4X,Both,255,4.0,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.0,1,Not eqipped,MBMX10065599,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.0658064516,0.0001888,0.0238065,178.9754248,0.0032237999999999998,49.1,MPG,N,N,No averaging,2.0
81,2021,BMW,BMX,BMW,430i Coupe,CD19713,1,MBMXJ02.0B4X,Both,255,4.0,B4620O1G22S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,3875,24.0,1,Not eqipped,MBMX10065603,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.0658064516,0.0002661,7e-07,178.20427800000002,0.0033213,49.4,MPG,N,N,No averaging,2.0
82,2021,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,MBMXJ02.0B4X,Both,255,4.0,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,MBMX10065913,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.06375,0.0078073000000000005,0.4539393,288.2270587,0.011557799999999998,30.4,MPG,N,N,No averaging,2.0
83,2021,BMW,BMX,BMW,430i xDrive Coupe,CD19634,0,MBMXJ02.0B4X,Both,255,4.0,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,MBMX10065914,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.06375,0.0001826,0.0043229,178.840881,0.0020299,49.1,MPG,N,N,No averaging,2.0
84,2021,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,MBMXJ02.0B4X,Both,255,4.0,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,MBMX10065917,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.06375,0.0065851,0.3681382,295.8051621,0.007492699999999999,29.6,MPG,N,N,No averaging,2.0
85,2021,BMW,BMX,BMW,430i xDrive Coupe,CD19634,1,MBMXJ02.0B4X,Both,255,4.0,B4620O1G22X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4000,24.0,1,Not eqipped,MBMX10065918,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.06375,4.270000000000001e-05,0.0008702,197.30805700000002,0.0025489,44.6,MPG,N,N,No averaging,2.0
86,2021,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4.0,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10064811,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,3.23,0.038105263199999996,0.00053,0.134,316.5432,0.011000000000000001,27.7,MPG,N,N,No averaging,2.0
88,2021,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4.0,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10064813,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.0,3.23,0.038105263199999996,0.00295,1.15525,353.1454,0.0018100000000000002,24.8,MPG,N,N,No averaging,2.0
91,2021,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4.0,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10065102,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,3.23,0.038105263199999996,0.01063,0.4374,272.3731,0.0014,32.2,MPG,N,N,No averaging,2.0
92,2021,BMW,BMX,BMW,530e,GM43786,0,MBMXJ02.0H30,Both,181,4.0,XB1142O1G30S,SA,Semi-Automatic,8,N,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4750,28.1,1,Not eqipped,MBMX10065104,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.23,0.038105263199999996,0.00016,0.0407,210.3562,0.003,41.8,MPG,N,N,No averaging,2.0
93,2021,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4.0,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10065096,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,2.0,3.23,0.038105263199999996,0.00054,0.2046,335.4582,0.0119,26.2,MPG,N,N,No averaging,2.0
94,2021,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4.0,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10065098,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,2.0,3.23,0.038105263199999996,0.00037999999999999997,0.43856999999999996,397.8331,0.00451,22.0,MPG,N,N,No averaging,2.0
98,2021,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4.0,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10066361,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,3.23,0.038105263199999996,0.009170000000000001,0.5832,297.1597,0.0021,29.5,MPG,N,N,No averaging,2.0
99,2021,BMW,BMX,BMW,530e xDrive,GM45191,0,MBMXJ02.0H30,Both,181,4.0,XB1142O1G30X,SA,Semi-Automatic,8,N,A,All Wheel Drive,2,Top gear ratio < 1,4750,27.9,1,Not eqipped,MBMX10066362,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,3.23,0.038105263199999996,0.00021,0.0491,217.0093,0.0024,40.5,MPG,N,N,No averaging,2.0
100,2021,BMW,BMX,BMW,530i,CD01549,0,MBMXJ02.0B4X,Both,248,4.0,B46B20O1G30S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,MBMX10065074,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.062,0.0102846,0.2006445,272.5854124,0.0032641,32.2,MPG,N,N,No averaging,2.0
101,2021,BMW,BMX,BMW,530i,CD01549,0,MBMXJ02.0B4X,Both,248,4.0,B46B20O1G30S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,MBMX10065075,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.062,0.0003782,0.0034726999999999996,181.4275802,0.0025274,48.6,MPG,N,N,No averaging,2.0
102,2021,BMW,BMX,BMW,530i,CD01549,1,MBMXJ02.0B4X,Both,248,4.0,B46B20O1G30S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,MBMX10065076,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.062,0.007805500000000001,0.2749356,273.6452736,0.0030395,32.0,MPG,N,N,No averaging,2.0
103,2021,BMW,BMX,BMW,530i,CD01549,1,MBMXJ02.0B4X,Both,248,4.0,B46B20O1G30S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4000,23.4,1,Not eqipped,MBMX10065097,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.062,0.00011999999999999999,0.0107,184.9466,0.0028,47.5,MPG,N,N,No averaging,2.0
104,2021,BMW,BMX,BMW,530i xDrive,CD01557,0,MBMXJ02.0B4X,Both,248,4.0,B46B20O1G30X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4250,23.5,1,Not eqipped,MBMX10065086,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.0583529412,0.011123899999999999,0.24187170000000002,292.7068635,0.00441,29.9,MPG,N,N,No averaging,2.0
105,2021,BMW,BMX,BMW,530i xDrive,CD01557,0,MBMXJ02.0B4X,Both,248,4.0,B46B20O1G30X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4250,23.5,1,Not eqipped,MBMX10065087,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.0583529412,0.0002878,0.0312002,194.32685049999998,0.0012897,45.3,MPG,N,N,No averaging,2.0
106,2021,BMW,BMX,BMW,530i xDrive,CD01557,1,MBMXJ02.0B4X,Both,248,4.0,B46B20O1G30X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4250,23.5,1,Not eqipped,MBMX10065088,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,2.0,2.81,0.0583529412,0.0064521,0.363888,289.4979768,0.0038082999999999997,30.3,MPG,N,N,No averaging,2.0
107,2021,BMW,BMX,BMW,530i xDrive,CD01557,1,MBMXJ02.0B4X,Both,248,4.0,B46B20O1G30X,SA,Semi-Automatic,8,Y,4,4-Wheel Drive,2,Top gear ratio < 1,4250,23.5,1,Not eqipped,MBMX10065089,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,2.0,2.81,0.0583529412,0.00011810000000000001,0.0357294,187.69185880000003,0.0025077,46.7,MPG,N,N,No averaging,2.0
108,2021,BMW,BMX,BMW,540i,GM46485,0,MBMXV03.0G2X,Car,335,6.0,B58B30M1G30S1,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.4,1,Not eqipped,MBMX10065887,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,2.92,0.07882352940000001,0.01187,0.07783,276.7645,0.02425,31.8,MPG,N,N,No averaging,3.0
109,2021,BMW,BMX,BMW,540i,GM46485,0,MBMXV03.0G2X,Car,335,6.0,B58B30M1G30S1,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,24.4,1,Not eqipped,MBMX10065888,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,2.92,0.07882352940000001,0.00043369999999999997,0.0104934,193.0628,0.0033421999999999996,45.7,MPG,N,N,No averaging,2.0
110,2021,BMW,BMX,BMW,540i xDrive,GM49286,1,MBMXV03.0G2X,Car,335,6.0,B58B30M1G30X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,24.4,1,Not eqipped,MBMX10064538,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,2.92,0.07882352940000001,0.011040000000000001,0.1032,295.3375,0.024,29.8,MPG,N,N,No averaging,3.0
111,2021,BMW,BMX,BMW,540i xDrive,GM49286,1,MBMXV03.0G2X,Car,335,6.0,B58B30M1G30X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,24.4,1,Not eqipped,MBMX10064539,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,2.92,0.07882352940000001,0.00037719999999999995,0.0390138,195.8450682,0.0034573,44.8,MPG,N,N,No averaging,2.0
112,2021,BMW,BMX,BMW,540i xDrive,GM49286,2,MBMXV03.0G2X,Car,335,6.0,B58B30M1G30X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,24.4,1,Not eqipped,MBMX10064541,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,2.92,0.07882352940000001,0.01097,0.1177,306.5951,0.0303,28.6,MPG,N,N,No averaging,3.0
113,2021,BMW,BMX,BMW,540i xDrive,GM49286,2,MBMXV03.0G2X,Car,335,6.0,B58B30M1G30X1,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4250,24.4,1,Not eqipped,MBMX10064542,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,2.92,0.07882352940000001,0.0015295999999999999,0.0251222,200.46105730000002,0.0051855,43.9,MPG,N,N,No averaging,2.0
114,2021,BMW,BMX,BMW,740i,GF96530,0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G12X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.6,1,Not eqipped,LBMX10056975,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,3.08,0.0744444444,0.01402,0.1824,315.9856,0.0231,27.9,MPG,N,N,No averaging,3.0
115,2021,BMW,BMX,BMW,740i,GF96530,0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G12X,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,22.6,1,Not eqipped,LBMX10056977,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,3.08,0.0744444444,0.00318,0.0869,214.3975,0.0044,41.2,MPG,N,N,No averaging,2.0
116,2021,BMW,BMX,BMW,740i xDrive,GF97029,0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G12X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,22.6,1,Not eqipped,LBMX91004167,EPA,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,3.08,0.0705263158,0.0178649,0.173648,227.7684937,0.0073638,39.1,MPG,N,N,No averaging,2.0
117,2021,BMW,BMX,BMW,740i xDrive,GF97029,0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G12X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,4750,22.6,1,Not eqipped,LBMX91004169,EPA,No,21,Federal fuel 2-day exhaust (w/can load),61,Tier 2 Cert Gasoline,FTP,3.0,3.08,0.0705263158,0.016309,0.3602224,348.6356506,0.0254118,25.5,MPG,N,N,No averaging,3.0
118,2021,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6.0,XB1151M1G12X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5250,27.0,1,Not eqipped,LBMX10057553,MFR,No,90,US06,61,Tier 2 Cert Gasoline,US06,3.0,3.23,0.0533333333,0.0364827,1.3181413,361.0436333,0.0211459,24.3,MPG,N,N,No averaging,3.0
120,2021,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6.0,XB1151M1G12X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5250,27.0,1,Not eqipped,LBMX10057555,MFR,No,95,SC03,61,Tier 2 Cert Gasoline,SC03,3.0,3.23,0.0533333333,0.05407000000000001,1.2472,514.4032,0.0358614,17.1,MPG,N,N,No averaging,3.0
123,2021,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6.0,XB1151M1G12X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5250,27.0,1,Not eqipped,LBMX10057724,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,3.23,0.0533333333,0.038689999999999995,0.6508,332.0913,0.0206,26.5,MPG,N,N,No averaging,3.0
124,2021,BMW,BMX,BMW,745e xDrive,BM70481,1,LBMXV03.0H58,Car,280,6.0,XB1151M1G12X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5250,27.0,1,Not eqipped,LBMX10057725,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,3.23,0.0533333333,0.0017,0.0503,237.493,0.0055,37.2,MPG,N,N,No averaging,2.0
125,2021,BMW,BMX,BMW,750i xDrive,BM61877,0,LBMXJ04.4N63,Both,523,8.0,N63B44T3G12X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,22.6,1,Not eqipped,LBMX10057207,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,4.4,2.81,0.1046,0.0187915,0.337354,419.186,0.0142797,21.0,MPG,N,N,No averaging,3.0
126,2021,BMW,BMX,BMW,750i xDrive,BM61877,0,LBMXJ04.4N63,Both,523,8.0,N63B44T3G12X,SA,Semi-Automatic,8,Y,A,All Wheel Drive,2,Top gear ratio < 1,5000,22.6,1,Not eqipped,LBMX10057208,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,4.4,2.81,0.1046,0.0006272000000000001,0.018912900000000003,255.93400000000003,0.0046042,34.5,MPG,N,N,No averaging,3.0
127,2021,BMW,BMX,BMW,840i Convertible,BP44568,0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G14S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.4,1,Not eqipped,LBMX10059373,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,2.92,0.0744444444,0.013644700000000001,0.2211408,317.31061669999997,0.025233900000000004,27.9,MPG,N,N,No averaging,3.0
128,2021,BMW,BMX,BMW,840i Convertible,BP44568,0,LBMXJ03.0B07,Both,335,6.0,B58B30M1G14S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.4,1,Not eqipped,LBMX10059374,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,2.92,0.0744444444,0.0238849,0.2487518,218.46784100000002,0.0060133,40.5,MPG,N,N,No averaging,2.0
129,2021,BMW,BMX,BMW,840i Coupe,BP44568,1,LBMXJ03.0B07,Both,335,6.0,B58B30M1G15S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.4,1,Not eqipped,LBMX10059364,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,2.92,0.07882352940000001,0.0155619,0.18424820000000003,303.8518103,0.0204426,29.1,MPG,N,N,No averaging,3.0
130,2021,BMW,BMX,BMW,840i Coupe,BP44568,1,LBMXJ03.0B07,Both,335,6.0,B58B30M1G15S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4250,23.4,1,Not eqipped,LBMX10059365,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,2.92,0.07882352940000001,0.0065558000000000005,0.20745189999999997,206.6136218,0.0028598000000000004,42.7,MPG,N,N,No averaging,2.0
131,2021,BMW,BMX,BMW,840i Gran Coupe,BP44568,2,LBMXJ03.0B07,Both,335,6.0,B58B30M1G16S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.4,1,Not eqipped,LBMX10059366,MFR,No,31,Federal fuel 3-day exhaust,61,Tier 2 Cert Gasoline,FTP,3.0,2.92,0.0744444444,0.0168281,0.1834711,314.00625410000004,0.025744799999999998,28.2,MPG,N,N,No averaging,3.0
132,2021,BMW,BMX,BMW,840i Gran Coupe,BP44568,2,LBMXJ03.0B07,Both,335,6.0,B58B30M1G16S,SA,Semi-Automatic,8,Y,R,"2-Wheel Drive, Rear",2,Top gear ratio < 1,4500,23.4,1,Not eqipped,LBMX10059367,MFR,No,3,HWFE,61,Tier 2 Cert Gasoline,HWY,3.0,2.92,0.0744444444,0.029969,0.4362768,222.47084980000002,0.0045058,39.7,MPG,N,N,No averaging,2.0
